Синтезатор Supra SKB-611 (61 клавиши) новый
Уникальный глюкофон
Акустика прямиком из 60ых
Casio CTK-6000
Гитарный комбик Laney LX35
Casio wk-1600
"Баян ""Студент"" (в Зеленограде)"
Korg Voica keys
Вокальный процессор Roland VT-3
Xotic RC booster бустер
Педаль дисторшн Way Huge - WHE301 (U.S.A.) б/у
DBX AFS224
Продам клавишный синтезатор Roland juno Di
"Набор новое Цифровое пианино casio и подставка, на"
Мониторы Yamaha HS8
Малый Yamaha maple custom absolute asd0547 + бонус
"Littlebits - Korg Synth Kit, модульный синтезатор"
Avid SC48
Аналоговая драм машина AS Rhythm 16 (80-е)
Гитару мастеровую gran продаю в Москве
Epiphone Les Paul Zakk Wylde emg 81 85 Gibson
Jackson JS-32R Dinky в отличном состоянии
Электро-гитара
Black Buffer*M
Серверную стойку
"Баян ""Тульский"""
Prs hollowbody 2005г обмен
Digitech Bass Compressor
Shure SM57LC
Yamaki PVM-M328S - 8-канальный индикатор уровня
Стойка микрофонная proel rsm 170
Пианино C J Quandt Berlin
Шнур Yorkville Sound Professional Cable
Продам бас-гитару Yamaha BB 614 BM с кейсом
Гитара акустическая
Shure UR2 J5
Ibanez JS1200 CA joe satriani
Стойка для гитары
Электро-гитара GL SC-3 (USA)
Morris B-18 (Japan 1971 год) 6-8 струн (Обмен)
Скрипка со смычком в футляре и ноты
Профессиональные тарелки-огромный выбор
Смычок для контрабаса
Маломензурная бас-гитара ibanez gsrm20-SLB
Ibanez SR-GR 500
Альт американского мастера. 1956 год
Комбик
Аккордеон Weltmeister
Немецкое пианино Roenisch Рёниш Ronisch
Yerasov bull 112V (Vintage 30)
Midi клавиатура M-Audio Oxygen 61
Малый барабан sonor F3005 Новый
Продам Боян
BBE Blacksmith Distortion
"Пианино H.Roloff, Neubrandenburg"
ESP M-II Deluxe гитара Андрея Голованова (Кипелов)
Pioneer DDJ-SR
Dynacord DRP 20X
Мониторы Presonus E8 (пара) + Presonus Temblor T10
Otari Radar ll
SPL Dynamaxx VCA Compressor
Kurzweil MP10
Digi 002
Yamaha cs40
Electro-harmonix hall of fame педаль реверб
Тибетская чаша кованная
Скрипка cremona GV-10 1/8
"Гитара ""Cremona"" 6-струнная"
Лампы Engl Tube 6L6 GC 3шт и 1 JJ
Электрогитара
Roland пэд бочки
Earthquaker Devices Ghost Echo
Гитарный тюнер + метроном Boss TU 80
Мундштуки для саксофонов
Диджейский микшерный пульт Pioneer DJM-800
Fender stratocaster 1974г
Gibson studio chocolate satin
Roland cube 15 xl
Синтезатор (на ножках)
Концертный цельнопланочный баян. Отличное сост
Струнодержатель с микроподстройкой
Синтезатор (самовывоз)
Акустическая гитара Aria
Greenhouse effects stonefish chorus/vibrato pedal
Микшерный пульт
Колотушка для бочки
Numark ttusb Проигрыватель Виниловых Пластинок DJ
Гитара flight C-120 + чехол + струны
Музыкальные инструменты Японии
Полуакустическая гитара epiphone casino cherry
Fender cable
Процессор эффектов alesis midiverb 4
Akai XR-20
Гитары семиструнная и шестиструнная произ.СССР
Yamaha trbx-304
"Бас гитара Fernandes, Japan"
Микшерный пульт allenheath ZED10FX
Soundcraft power station 350 2*175W микшер+реверб
Продам барабан Ludwig Black Beauty 3x13 Piccolo
Беспроводная мониторная система Shur PSM 400
Бас гитара
"Jackson Stars RR-03B, Япония, 2005 г.в"
Синтезатор Yamaha PSR-R 200
Проф.Микшерный пульт Yamaha MG-102C
Баян
Ibanez SC500N обмен на классику или продажа
Рояль Bluthner
Флейта Yamaha Soprano/Descant Recorder Baroque
Барабанная установка Sonor
Гитарный кабинет
Orange mt20 micro terror head
Digilab новые приборы
Dynacord f8
Line 6 Relay G10 Гитарная Радиостанция
Скрипка 3/4 ARS Music (Чехия) модель N029
Гитара
Yamaha SA2000S
Продаю мундштук Bach 6 для корнета
Shure BLX4
Электро-гитара Schecter omen extreme 6
Старая ленинградская гитара
Домра малая. Мастеровая
Гитара Framus
Пианино Petrof Sonatina 1986 года
Zvex Woolly Mammoth фузз
Альт Мастеровой. Бескомпромиссный инструмент
Тульская гармонь с миди системой Littau
Native Instruments Maschine Mikro Mk1
Продается скрипка 4/4
Dunlop evh95
Гитара Ibanez S-Classic 1997 года Япония 6 струн
Электрогитара Invasion EG650F
Martinez гитара
Флейта La Fleur
Bastl Instruments Microgranny 2.5
Digi 003 rack
Процессор эффектов
Line 6 FD-4 Footcontroller New
Стул фортепианный
Укулеле
Акустическая гитара Furch Durango G-42CR
Boss DS-1 DS1 JHS Synth Drive mod
"Скрипка,мастер"
Продам Pioneer cdj 850 djm 750
Электрогитара Jackson USA
Свет для дискотеки
Yamaha motif XS6
Fuzzrocious Heliotropic фузз для бас гитары
Электрогитара Samick
Модуляр кейс Doepfer для счастья/обмен
Beringer S-16 выносной сценический модуль
"Numark TTX 2шт.,Микшер и пластинки"
Микшерный пульт dB Technologies Compact 216 б/у
Смычок для виолончели карбоновый
Скрипка
Струны Forte My Autumn 7 струн 10-85
Акустическая гитара
Усилители мощности DB - audetechnik Р 1200 А (Герм
Midi-клавиатуру akai MPK25
Звуковая карта alesis IO2
Гитара
Микрофон измерительный RFT MV202 (MK221)
ESI Waveterminal 2496
Микрофон Neumann TLM 103
Гитара акустика Болгарская Кремона Зорница
Комплект Pioneer CDJ-100S и микшер
Системный контроллер DBX DriveRack 260
Микрофон sennheiser e845s
Миди-клавиатура Novation Impulse 61
Цифровое фортепиано Yamaha P-105
Акустическая гитара Yamaha DW-7-12
Korg A3 Гитарный процессор Japan 1990г
Эквалайзер десятиполосный стерео
Гитарный предусилитель
Стойка DJ для ноута + сумка. Новое
Белый салонный рояль August Forster
Гитара классическая Strunal 4635
Tascam M-06ST M-106 MM-1 MX-80 TOA RX-31
Гитара Jackson (реплика)
Миди интерфейс Emagic unitor 8
Педели перегруза boss
Глюкофоны для вас В наличии и под заказ
Behringer Eurorack UB1202 без бп
Цифровой кроссовер
Kawai ES100
Радиосистема Shure slx4 slx2 beta 58a реплика
Деревянные колонки просто стоят очень хорошие
Цифровое пианино Casio CDP-220R
Jim Root Fender Squier Telecaster с EMG 81/60
Японская классика: синтезатор korg X3 workstation
Edwards E-CV-98
Soundcraft LX7ii 32-канальный микшерный пульт
Видеомикшер Roland LVS 800
Пианино Ronisch
Мастеровая 4-струнная домра
Гитара Daisy Rock
Педаль Кардан Гибралтар Gibraltar
Вокально - муз. процессор гармонайзер boss VE-20
Цифровое пианино Casio CDP 220 гарантия
Focusrite Scarlett 2i4 Gen 2
Басовый комбоусилитель Maxtone msa-20b
Укулеле тенор
Синтезатор Casio стк-6200
Дойра(Узбекский бубен)
Marshall DSL1C 50th Anniversary 1 Вт Combo(Англия)
Микшерный пульт Behringer UB1204FX-PRO
Классическая Suzuki made in Japan
American DJ revo 4 LED (новый)
Аккордеон Farinelli 3/4 34/80/lll/5/0
Продаю гитару срочн0
Хакинтош Protools HD 3
Fender American Deluxe Strat HSS MN 3-Color Sunbur
Поп фильтр с держателем для ручных микрофонов
Yamaha RBX270J + Комбик Peavey+чехол+ремень+шнур
Палочки
Микшерский пульт Mackie Pro X8
Три ножки для рояля
RME Digiface + hdsp CardBus + IK Multimedia ARC 2
Процессор эффектор Alesis Akira
Звуковой модуль Roland XV-5050
Комбоусилитель Fender Mustang V2
Гитарные педали эффектов Boss Phase Shift и Delay
Стойка для клавишных
Рэковая стойка proel
Педаль эфектов для гитары
Новый QSC TouchMix-30 Pro
Roland SP 404 SX фразовый семплер
Sabian Aluminum Bar Chimes-24 Bar
Гитарный кабинет 1x12 с Celestion Seventy 80
Супер гитарный 50W made in USA усилитель + обмен
Roland jv2080
Стойка для акустической гитары Konig Meyer 17580
Гитара электроакустика martinez FAW-817EQ
Гитара Gibson ES -135 (Limited Ed.) USA
Немецкое элитное пианино Steingraeber Sohne
Гитарная педаль Turbo Metal
Bare Knuckle Aftermaths 7 Set Custom Cover
Hohner HKS-S1 Стойка для синтезатора
Lynxstudio hilo USB black
Гитарный тюнер gt-4
Гитарная педаль фузз Heavy Electronics Grind Fuzz
Электрогитара schecter SGR C-1 BLK
Фортепиано пианино Lirika
Саксофон-тенор yanagisawa T-991
"Флейта Forest (поперечная, колено C) Идеальное сос"
Boss metal zone MT-2
Fender rumble 40 басовый комбоусилитель
Синтезатор Casio-wk3300
"Приставка звуковых эффектов ""Полтава"""
Продам б/у радиомикрофоны shure SM 388
Пианино Lirika
Boss CS-3 Компрессор/сустейнер
Кахон профессиональный
Со2 мини бластер конфети
Pickguard Fender Elite Stratocaster 4th Generation
"Gretsch White Falcon 12-st v\Martin,Taylor,Gibson"
Страбоскоп involaght BS751 DMX
Процессор обработки сигнала Yamaha
Басовый гибридный комбо -Wharfedale
SPB301 вращающаяся голова
Игровые наушники Sennheiser Game Zero
Микрофон Sennheiser K3-U (петличка)
Ударная установка
Fender DG-17 (Корея)
"Гитары электро и акустические, ремонт и настройка"
"Кейс для гитары, контурный, глубокий skb"
Ovation Celebrity Deluxe CC44-2WFB
Mxr distortion Plus
Поп-фильтр
Гитара Hohner hc03 для обучения
"Акустическая фолк- гитара 41"" Caraya F600-BS"
Микрофонный микшер / эквалайзер
Цифровое пианино yamaha NP-32wh новое
Shure 55
Тарелка Stagg DH-RR21B
"Istanbul Agop 30th Anniversary 20"" Ride"
Roland Octapad SPD-30
Метроном
Electro-Harmonix Enigma Q-balls for bass
Ключ для настройки. СССР
Тюнер Boss TU-3
Ibanez Jem Jr (Автограф Steve Vai)
Секвенсор Intellijel Metropolis / Обмен
Аккордеон Weltmeister Германия
Rane Serato Scratch Live sl1 DJ интерфейс
Микрофон Audio-technica Pro63
Микшерный пульт Behringer VMX-200
Ямаха PSR-540
Ibanez SA260FM
Ibanez RG350EXZ/BK
Мандолина
Mackie 1202-VLZ PRO
Саксофон Mercury сопрано
Baton rouge two face 12 стр Grand Auditorium Чехол
Пианино антикварное 1888 год
Звукосниматель Fokin p90 Neck для Jazzmaster
Усилитель soundking AA600J
Топлок wilkinson gotoh GHL-2
Укулеле+ чехол в подарок
Цифровое пианино Casio Celviano AP-220
Укулеле детская желтая(Сопрано)
Yamaha YDP-143 Доставка+ Cборка
Audio-Technica AT4047
Электронная барабанная установка Ударник
Барабанные палочки Zildjian
Korg volca sample+сетевой адаптер
"Виолончель Горонок Каприс 1/10, 540 мм корпус"
Баян Тульский
"Электрогитара, комбик, педаль, чехол, стойка и др"
Gibson lpj + vox mini3 g2
EVH Wolfgang Special HT
Педаль эффектов для бас гитары Ampeg di
Electro-harmonix POG (новая)
Продам акустику
Синтезатор Roland Juno-Di (+чехол)
Korg triton taktile midi syntez 49
Technics KN1000
Аккордеон Weltmeister
Усилитель мощности модели Wharfedale Pro MP-1800
"Скрипка новая ""hora"" Румыния"
Электрогитара ibanez GIO GRG270B BN
Fender CD-60CE Dreadnought Brown Sunburst
Alesis io2 express - внешняя звуковая карта
Roland: Пэды
Пианино аккорд
T-Rex spindoctor 2 (ламповый преамп)
Ламповый гитарный усилитель Christal CH35
Пианино Yamaha б/у
Гармонь
Аккордеон Farinelli 3/4 34/80/lll/5/0
Синтезатор casio CDP-230R
"Реплика Gibson ES-175 (noname, Япония, 70е)"
Ibanez mimx 65 комбик 65 ватт с процессором эффект
Yamaha - C40
Корнет Bach
Ламповый комбик VOX AC4C1
"Малый барабан Tama Metalworks 13"" - 4"""
Старинная мандолина 1908 год (Италия)
Hercules DJ Console RMX
Звукосниматели для электрогитары EMG
Педаль эффекта Empress Tremolo 2 новая
Quested s8r
Boss DA-2 Adaptive Distortion
Пианино Zimmermann
Гусли Перепелочка детские
Behringer vmx 1000usb pro mixer - новенький
Новая гитара yamaha CG101A
Беспроводная миди-клавиатура CME Xkey Air 37
Stratocaster Pickguard
Диджей лазер зелёный
Vox pathfinder 15r
Numark IDJ pro
Хэт и райд
Terratec Axon AX-100mk2+Midi pickuGK3+foot contr 8
Профессиональный усилитель Boke bm 640
Гитара
Антенный бустер б/у
Hand drum.Лунный барабан(видео о нем)
Biamp Nexia SP
Продам скрипку 4/4. Возможен торг
Педаль эффектов
Digidesign 96
Цена за 2 стойки) 2 рэк-стойки Proel
EHX Stereo Memory Man with Hazarai
Малый барабан Mapex
Аккордеон орион 2
Профессиональный кларнет selmer CL200
"Скрипка 1/2, 52 см"
"Гитара испанская ""Raimundo"""
Синтезатор в идеальном состоянии
"Бас гитара Ibanez sr-1000, Japan 1987"
Скрипка 1/4
Скрипка мастеровая
Комбоусилитель
Zoom gfx 707
Clavia Nord Electro 3 - 61 sw
Tunable tambourine 10 club salsa
Колонки Родина-1 с лэми тм 0600
Электрогитара Cort EVL-Z4
Комплект электрогитара + комбоусилитель
Сплиттер/микшер behringer ultralink PRO MX882
Steinberg UR22 mkii
Line6 POD HD Pro
Классическая Гитара hohner HC-06
NUX AS-4 Amp Simulator
Электрогитара типа Les Paul Greg Bennett
Бас гитара Zombie JS-40
Труба. Roy Beson TR-101
Цифровое пианино Casio Privia px-720
Электрогитара Jackson js11 Dinky
Гитара Gibson j 45
Балалайка прима мастер Зайцев Р.И
Глюкофон король музыкальных экспериментов
"Малый барабан Sonor 2007 full birch 14x5,5"
Гитара martin 000X1AE
Электрогитара Charvel 1993 H-S-H Floyd Rose
Синтезатор Panasonic SX-KC 211
Альт-тромбон Lignatone
Электроакустическая гитара. Комбик. Караоке
Pioneer DDJ-SX2
Midikeyboard qs-5836
Gibson `57 Classic set комплект из 2х хромированых
Световая голова Robe ColorWash 250AT
Электрогитара LAG arkane 200
Тульский баян Русич
"Рояль Gerbstadt, Германия 1978 г"
Кейс для гитары Gibson HP SG Aluminum Case
Продаю/меняю ibanez pdm-1
Пианино
"Баян концертный ""Ясная поляна"""
Стойка для тарелок Pearl
Fender Jazz Bass V Delux USA
Педаль одиночная PDP (Pacific Drums by DW) Concept
Стойка для клавишных инструментов
Держатель паук для ручных микрофонов (Новый)
Чехлы для CDJ вертушек 2 шт
Бандонеон Юпитер
Цифровое пианино casio privia PX-135+стойка+педали
Фолк гитара
Мундштук Brilhart 5* для тенор саксофона
Denon dn s700
Глюкофон
Светомузыка световой сканер scan-250
Boss od-2
Roland tr-09 драм машина
Баян тула
Epiphone Les Paul + Orange crush + MXR + BD-2
Пианино Roland HP 103e
Микрофонный предусилитель DBX 286A
Vermona Piano Strings
Смычок для виолончели
Колонки piavey
Seymour Duncan TB-6
Баян
Миди-клавиатура Korg Microkey 25
Барабан этнический
Продаётся пианино lirika
Пианино
Аккордеон weltmeister
Teenage Engineering PO-12 Rhythm
"Усилитель Hughes Kettner (Edition Blue, 15-DFX)"
Schecter Corsair diamond series электро гитара
Педаль для бас барабана ludvig DC 110
Скрипка Antonius Stradivarius
Японский барабан тайко 80 см
DDJ SB-2
Баян Огонек - 2
Тамбурины Новые
Condor CN 45 BK
Скрипка 3/4
Детский Синтезатор Casio SA-76
Электрогитара Gibson Les Paul
Продам скрипку hora 1/4
Focusrite 2i2
Педалборд TRex ToneTrunk 45
Бас - гитара Fender Precision avri 62
ESP Eclipse-I CTM FT 2009 Left Hand
Burny mg-145
MXR ZW44 Berzerker Overdrive
"Tascam M-216 пульт микшер винтажный, made in japan"
Продам пианино
6 струнная гитара от мастера (клаcсика)
Контролер hercules DJ console 4-MX
Casio PX-360M
Аудиокарта focusrite saffire 6 USB
Цифровые барабаны Casio LD-80
"Съёмки клипов, мероприятий"
Баян
"Focusrite Scarlett 2i2 - Новая, в отл. состоянии"
Продаю акордеон
Yamaha PSR 9000 PRO
Сентизатор yamaha PSR E433
Music man sub 1 USA
Рояль Ernst Kaps Dresden
Пианино Аккорд
Диджериду. didgeridoo (Австралия. Эвкалипт)
Тележка для перевозки Арфы складная
Комплект (профессиональный) с акустикой
Электрогитара Epiphone Explorer 2001
Калимба
"Gretsch 6120, Nashville"
Пианино niendorf F.R. Trubger
"Электрогитара СССР, ф. им. Луначарского, 1970 год"
Тарелка hi hat paiste
Микшерный пульт Alto L-16MKll с DSP
Гитарная педаль Line 6 Echo Park
Kay Swingmaster
Скрипка 1/2 Josef Dvorak Чехия
Цифровое пианино casio PX-735
Guitar Joe Bonamassa
Баян Кунгур
Line 6 relay g90
Электро саксофон / кларнет / флейта
Гитара новая
Гитара Hohner HC06
Custom guitar Black machine copy
Конденсаторный микрофон Октава мк-102
Direct box
Пианино «Лира»
"Звукосниматель Dimarzio DP224CC AT-1, хром"
Стойка клавишная Roland
Ламповый гитарный комбо Yerasov GTA-40
Микрофон кондесаторный AKG C568B
Пианино A.Buff-hedinger Leipzig 18 век
Moog Voyager RME
"Yamaha brass snare 80`s 14x3,5"
Аккордеон
B c rich n j series
La Rat Shift Line
Fender USA American Deluxe Telecaster
Red Sound DarkStar XP2
Тюнер-прищепка planet waves PW-CT-12 (новый)
Гитарный процессор digitech rp1000
Violent metal
Кейс для электрогитары
Светофильтры на свет в клуб или для фото
2 гитары
Аккардион weltmeister в отличном состоянии торг ум
Эквалайзер Dbx 1231
Korg microKorg
Бас-гитара Swng JB-1 Active
Аккустическая гитара ibanez pf 15 bk
Электроакустика Adams RB-5000 (форма Ovation)
Madeira
Squier by Fender Standard Precision Bass (2004г)
Roland System-1m
Цифровое пианино Yamaha P-95B б/у
Активный сабвуфер Jbl Eon 518s 518
Пачт бей Dbx PB-48 для студии и концертов
Line 6 M9
Микрофон Shure MX393/C Cardioid Microflex Boundary
Новый запечатанный cинтезатор Yamaha PSR-R200
Native Instruments Traktor Kontrol S4 Mk2
Гитара Fender Vintage stratocaster
Саз баглама
ESP LTD EC-1000 Vintage Black VB Deluxe EMG
"Пластик Aquarian Focus-X 13"" для рабочего"
Электрогитара Harley Benton CST-24HB Tortoise Flam
"Продаётся б/у баян ""рубин"""
Укулеле Burks(концерт)
Синтезатор yamaha PSR-E353
Mackie Onyx 1620i
Electro-Voice N/D 967
Boss oc-3
"Okko Black Beast- овердрайв, фуз для гитары"
Электрогитар
Shure Beta87A - вокальный конденсаторный микрофон
Chris Custom CC Preamp - реплика Xotic BB Preamp
Антикварное фортепиано Adolph Choen
Продам бас Fender American Deluxe Precision Bass
Трости для кларнета Вандорен
Korg Triton Extreme 61 - цифровая рабочая станция
"Аккустическая,классическая гитара"
Продам Ableton Push 2
Комбоусилитель Tascam GA-100 CD
Carver PM 700
Скрипка 1/4
Усилитель для электрогитары
Mayones Regius 7
Roland AC-33 Acoustic Chorus
JWC Orchestre Gypsy Jazz леворукая
Электро Акустическая Гитара
Гитарный процессор Boss ME-50
Великолепный пантограф с креплением к столу KM
Преобразователь тока 110-220 / 200W
Гармонь
Виолончель советская 4/4
"Аккордеон ""Weitmeister stella"""
Рабочая станция Korg Krome 61
Комбик для акустической гитары stagg 10 aa
Godin Progression (stratocaster) стратокастер
Бас гитарый комбик Warwick Blue cab 15.1
Fender Vintage Stratocaster 1979 USA Легкий
Мастер сканнер
Ibanez GRG-270B (с чехлом)
CD дека профессиональная Numark Новая
Gibsin Les Paul Studio Red Wine
Ashdown LB-30 (30 Вт) -Басовый ламповый усилитель
Presonus Bluetube DP V2 ламповый 2х канальный
"Эксклюзивный Итальянский Баян ""Soprani Poelo"""
Синтезатор Yamaha
Гитара Cruiser by Crafter
Dean razorback sbb/dimebag
Электроакустическая гитара Norman+кейс
Барабан Джембе
Pioneer DJM-850 Silver
Классическая гитара
Цифровое эластичное Roll-Up midi пианино (61)
Аккордеон Horch
JBL AM4215/64 - пассивн. А.С. 350W 40-1800Hz
Испанская гитара Raimundo 104-B (новая )
Электро гитара для девочек
Гармонь любительская
Внешняя звуковая карта Steinberg UR22 mk2
Line 6 POD X3 desktop
TL Audio 5060 ламповый компрессор
Новая классическая гитара Vision
"Sabian AA El Sabor Hats 14"""
Tc helicon vortex flanger
Sequential Cirquits Prophet 5 легендарный винтаж
Продам педаль behringer VD 400 vintage delay
Мундштук для саксофона Otto Link Vintage Series
Диатоническая губная гармошка Hohner 360
Продам сентизатор casio WK-3200 + подставка
Line 6 Bass POD Xt
Dunlop CRY baby GCB95
Лампа philips 6823P GCT T27
Глюкофон
"Коллекция винила - techno, minimal, deep (97-07)"
Ibanez Prestige RG2610 Floyd Rose Original
Концертные колонки отечественные
Контроллер
Стойка для малого барабана sonor 400 series
Хохнер 600
Классическая гитара Yamaha C40 с чехлом
Электронные мозги Roland TD10 для ударной установк
Ibanez Tone-Lok AW7
"Глюкофон, инструмент для души, аналог ханга (hang)"
Звуковая карта Lexicon Alpha
Инструменты Пандури
Гитара Epiphone AJ-100CE
Микшерный пульт Behringer Eurorack MX2004A
Динамики RCF L12-854K 700 ватт
Усилитель для наушников samson S-monitor
Soundblox 2 Orbital Modulator
Продам флейту
Внешняя звуковая карта Audiofire 2 (firewire)
Аренда приличного звука
Синтезатор casio CTK-551
Гармонь Малыш 1979г. с чехлом
Casio AP-460
Novation impulse 49 профессиональная midi клавиату
"PRS Mira 24, USA, 2008"
Organo bontempi hit 1969
Для классической гитары струны
Гармошка hohner big river harp
TC Electronic Flashback X4 DelayLooper
Струнный инструмент Бузуки
"Баян по ""Мелодия"" г. Тула"
Boss SD-1 Keeley Mod
M-audio Prokeys Sono 61
Гитарный процессор boss GT-100
Гармонь Тульская. Аккордеон аккорд-2
Чешский смычок мануфактура
Скрипка 3/4
Скрипка Euphony 1/2
Продам скрипку (копия Амати)
Подставка для синтезатора или пульта
Микрофон Audio-technica PRO 45
Casio AP-650+Vision QP-5140 Celviano
Аккордеон Weltmeister Diana Red
Гитарный буффер/ сплиттер Axess Electronics BS2
Hohner Bambi
Тарелки б.у
Акустическая гитара Mustang MGC2SB
"Трости francois louis для тенор саксофона 2,5 пачк"
Электронные барабаны Yamaha DTX522K
M-audio Firewire solo
Электропианино
SMB Flanger + Блок питания
Digitech GSP 2101 легендарный гитарный проц USA
Продаю пианино
Гитара hohner HC-06
Баян
Педаль Mooer mod factory
Cort G210 с чехлом
"Малый (рабочий) барабан 14""/5"""
Ламповый комбоусилитель 50Вт peavey valveking 112
Behringer BX108 - басовый комбо усилитель
Cry baby
Вокальный процессор TC Electronic М350
Стойка для гитар
Мундштук для Флюгельгорна бах1cw fg
Overdrive Nux
Dean ML USA `1980
